LSOA11CD,LSOA11NM,sumarea,agvarea,count,Green_rate, Per_capita_green_area,Theft,Violence_Against_the_Person,sum
E01001717,Hackney 007C,4384.8432,2192.4216,2,0.044857668,3.588251391,26,13,62
E01001728,Hackney 029B,2646.3897,2646.3897,1,0.028302328,1.313344764,11,29,94
E01001729,Hackney 019A,8413.2312,4206.6156,2,0.066128252,4.162905096,48,60,183
E01001730,Hackney 019B,1275.0503,1275.0503,1,0.009694016,0.663742998,34,64,190
E01001731,Hackney 017A,1509.2028,1509.2028,1,0.008632698,0.65617513,168,108,509
E01001733,Hackney 015A,4304.0209,4304.0209,1,0.029289632,2.362250768,39,58,216
E01001734,Hackney 017B,18165.299,9082.6495,2,0.135097228,9.975452499,110,86,400
E01001735,Hackney 019D,10573.5207,10573.5207,1,0.078707824,6.478872978,99,215,485
E01001740,Hackney 014A,2971.1302,1485.5651,2,0.035999235,1.897273436,16,60,140
E01001745,Hackney 016A,1005.9216,1005.9216,1,0.009013077,0.447275056,64,59,239
E01001753,Hackney 025B,3491.4889,1745.74445,2,0.045840141,2.143332658,26,45,136
E01001754,Hackney 025C,8920.2612,8920.2612,1,0.074421195,3.749584363,126,79,409
E01001760,Hackney 017C,6000.6828,6000.6828,1,0.041695005,3.421141847,356,147,742
E01001769,Hackney 006E,19118.681,19118.681,1,0.154759438,11.9941537,9,27,102
E01001773,Hackney 025E,5602.2605,5602.2605,1,0.045925446,2.730146443,108,89,391
E01001774,Hackney 024B,52271.1006,8711.8501,6,0.290808714,24.95040601,105,55,287
E01001775,Hackney 024C,45666.4814,15222.16047,3,0.353343215,25.7131089,35,38,149
E01001776,Hackney 025F,2948.7989,2948.7989,1,0.028838232,2.049200069,46,34,157
E01001777,Hackney 027B,6003.7254,3001.8627,2,0.038340393,2.54610916,152,87,383
E01001779,Hackney 026A,9144.9769,3048.325633,3,0.065345614,3.75255515,168,66,424
E01001780,Hackney 027D,4150.354,2075.177,2,0.037992584,2.274166575,194,91,471
E01001781,Hackney 026B,70055.1981,70055.1981,1,0.464596982,42.02471392,25,40,144
E01001784,Hackney 027E,93.8192,93.8192,1,0.001220259,0.041275495,40,36,142
E01001785,Hackney 015B,3276.7887,3276.7887,1,0.036048723,2.205106797,14,36,109
E01001786,Hackney 013A,1024141.306,56896.73922,18,0.908032764,561.1733184,30,64,198
E01001787,Hackney 013B,96254.3756,8750.397782,11,0.436838645,60.57544091,13,68,177
E01001788,Hackney 013C,29946.3982,14973.1991,2,0.265972435,18.92945525,14,58,142
E01001790,Hackney 013D,5713.2966,1904.4322,3,0.102965014,4.254130007,16,40,98
E01001791,Hackney 015D,8105.1303,8105.1303,1,0.076605199,5.283657301,11,41,112
E01001792,Hackney 011A,42673.6521,42673.6521,1,0.245492331,23.97396185,28,45,234
E01001793,Hackney 011B,57579.5091,57579.5091,1,0.368068478,34.17181549,15,30,108
E01001794,Hackney 011C,3330.5779,3330.5779,1,0.025834065,1.744671503,49,37,179
E01001799,Hackney 003A,2242.3072,1121.1536,2,0.020767693,1.417387611,16,20,84
E01001801,Hackney 008B,50228.2005,50228.2005,1,0.344589507,30.18521665,8,23,65
E01001802,Hackney 003B,10264.6276,5132.3138,2,0.09908977,7.932478825,6,20,68
E01001805,Hackney 009B,72258.6087,36129.30435,2,0.474222781,59.91592761,21,29,99
E01001806,Hackney 008D,202436.0994,67478.6998,3,0.620418871,130.9418495,43,54,180
E01001807,Hackney 003D,892.6468,297.5489333,3,0.007622115,0.494267331,19,40,119
E01001811,Hackney 002D,7964.4082,3982.2041,2,0.09232263,5.299007452,16,32,95
E01001812,Hackney 003E,106215.2645,53107.63225,2,0.429166858,60.83348482,13,24,109
E01001813,Hackney 002E,9527.0678,1905.41356,5,0.100126154,7.62165424,44,61,195
E01001815,Hackney 024D,18239.3351,18239.3351,1,0.170202862,10.28147413,28,34,121
E01001820,Hackney 024E,745.5573,745.5573,1,0.00886046,0.509608544,25,46,116
E01001821,Hackney 024F,2528.7735,2528.7735,1,0.036585031,1.732036644,40,34,116
E01001823,Hackney 001D,50695.9738,16898.65793,3,0.33602494,28.72293133,18,24,113
E01001824,Hackney 004D,108460.0701,36153.3567,3,0.502832805,71.49642063,19,20,95
E01001825,Hackney 001E,701.6055,701.6055,1,0.006674796,0.439052253,13,10,52
E01001826,Hackney 004E,5842.2767,5842.2767,1,0.052739076,3.357630287,14,29,79
E01001827,Hackney 029D,67009.5587,22336.51957,3,0.381138217,34.97367364,18,51,153
E01001828,Hackney 028B,4366.8071,2183.40355,2,0.039931207,2.122900875,26,48,164
E01001833,Hackney 014D,728.7786,728.7786,1,0.006423691,0.340074008,42,62,189
E01001836,Hackney 022A,1049.718,1049.718,1,0.008010506,0.562549839,49,38,214
E01001840,Hackney 022B,5657.5331,2828.76655,2,0.052175142,3.375616408,19,52,158
E01001841,Hackney 022C,40757.9661,20378.98305,2,0.2995813,28.8858725,22,37,154
E01001845,Hackney 022E,17727.1764,8863.5882,2,0.161543096,11.40011344,36,70,188
E01001846,Hackney 018A,311826.4118,44546.63026,7,0.57564877,256.4361939,33,29,151
E01001847,Hackney 018B,30546.1039,15273.05195,2,0.286763124,27.05589362,21,41,153
E01001848,Hackney 018C,884.5292,884.5292,1,0.005840063,0.534781862,24,213,354
E01001849,Hackney 018D,127368.2218,18195.46026,7,0.256946438,53.87826641,63,84,317
E01001857,Hammersmith and Fulham 007D,212.149,212.149,1,0.002989616,0.143635071,260,108,534
E01001858,Hammersmith and Fulham 006A,7833.1707,3916.58535,2,0.065692776,4.368751088,52,36,180
E01001862,Hammersmith and Fulham 005A,2267.1797,2267.1797,1,0.024941919,1.282341459,24,37,131
E01001868,Hammersmith and Fulham 012C,2519.1394,2519.1394,1,0.042806118,1.878552871,18,27,87
E01001874,Hammersmith and Fulham 001A,376031.4289,62671.90482,6,0.390240467,182.9836637,107,115,426
E01001875,Hammersmith and Fulham 001B,0.1961,0.1961,1,1.14E-06,0.000105771,34,61,184
E01001876,Hammersmith and Fulham 001C,481421.4214,481421.4214,1,0.536952729,215.690601,49,120,298
E01001877,Hammersmith and Fulham 001D,38798.1379,19399.06895,2,0.030409156,28.84619918,22,68,211
E01001886,Hammersmith and Fulham 016A,9861.9922,3287.330733,3,0.102830402,6.273531934,30,37,114
E01001887,Hammersmith and Fulham 016B,34392.9367,8598.234175,4,0.315897597,22.64182798,13,37,88
E01001892,Hammersmith and Fulham 016D,13210.1094,13210.1094,1,0.182718913,9.670651098,9,32,82
E01001893,Hammersmith and Fulham 013A,2307.1584,769.0528,3,0.029738663,1.854628939,24,48,151
E01001894,Hammersmith and Fulham 013B,17179.5684,4294.8921,4,0.111829305,13.01482455,133,100,414
E01001903,Hammersmith and Fulham 019D,9253.5559,4626.77795,2,0.084427751,5.611616677,27,45,140
E01001934,Hammersmith and Fulham 025B,159.3017,159.3017,1,0.000876333,0.098213132,16,39,120
E01001938,Hammersmith and Fulham 025D,48.0003,48.0003,1,0.000464034,0.030769423,32,53,151
E01001940,Hammersmith and Fulham 005B,454.1328,227.0664,2,0.005382102,0.283655715,38,52,170
E01001944,Hammersmith and Fulham 004B,9930.8203,9930.8203,1,0.149819492,5.879704144,15,59,154
E01001955,Hammersmith and Fulham 002A,30787.392,30787.392,1,0.140830042,17.03784837,25,63,172
E01001957,Hammersmith and Fulham 002B,22.0935,22.0935,1,0.000294031,0.01367172,17,59,124
E01001969,Haringey 001A,3007.4481,3007.4481,1,0.020663864,1.592928019,13,38,108
E01001971,Haringey 001B,4270.4061,4270.4061,1,0.033906977,2.122468241,20,118,316
E01001972,Haringey 004C,27765.8985,9255.2995,3,0.1343807,16.60639862,14,35,100
E01001975,Haringey 001D,7348.2671,7348.2671,1,0.061204723,4.27971293,25,57,157
E01001983,Haringey 018D,172.1005,172.1005,1,0.001704301,0.104177058,19,25,125
E01001995,Haringey 017D,152190.0287,25365.00478,6,0.371021111,63.09702682,12,42,116
E01001999,Haringey 023B,1137.8705,1137.8705,1,0.007642417,0.568650925,67,72,258
E01002000,Haringey 031A,3562.1972,3562.1972,1,0.021687,2.099114437,14,26,128
E01002002,Haringey 031C,469752.0174,156584.0058,3,0.718142094,260.1063219,183,101,511
E01002003,Haringey 023C,38924.0624,12974.68747,3,0.176366212,18.02039926,63,74,292
E01002004,Haringey 023D,302.5638,302.5638,1,0.002583215,0.160171413,11,39,104
E01002015,Haringey 020C,7883.5819,7883.5819,1,0.065883737,5.326744527,10,37,109
E01002017,Haringey 028B,1712.2138,1712.2138,1,0.012579831,0.946497402,128,43,251
E01002018,Haringey 020D,1374.3874,687.1937,2,0.011388297,0.967878451,7,32,88
E01002027,Haringey 010A,14249.9252,14249.9252,1,0.12918297,9.271259076,13,24,95
E01002028,Haringey 010B,4906.3766,4906.3766,1,0.040382515,2.776670402,32,48,154
E01002029,Haringey 016B,20025.4018,10012.7009,2,0.084961226,11.60892858,259,229,793
E01002032,Haringey 010C,96.6102,96.6102,1,0.000936424,0.053287479,31,47,185
E01002034,Haringey 037A,35.2041,35.2041,1,0.000125404,0.018937117,153,194,690
E01002036,Haringey 002A,1.4274,1.4274,1,8.38E-06,0.000881655,18,57,223
E01002037,Haringey 002B,280264.9399,56052.98798,5,0.352275632,152.9830458,28,78,325
E01002041,Haringey 037C,1194.6766,1194.6766,1,0.009425382,0.633444645,18,52,204
E01002042,Haringey 027A,16028.2362,16028.2362,1,0.067032167,10.98576847,39,105,245
E01002045,Haringey 026B,18266.367,18266.367,1,0.135428598,8.30666985,24,65,189
E01002048,Haringey 027D,12580.8925,12580.8925,1,0.102918915,6.43523913,19,48,175
E01002049,Haringey 026D,17131.7812,17131.7812,1,0.134301122,9.107804997,16,55,147
E01002050,Haringey 029A,4950.3219,4950.3219,1,0.045179453,2.612307071,10,28,98
E01002052,Haringey 029C,81660.0137,20415.00343,4,0.373649592,40.42574936,18,29,110
E01002053,Haringey 032A,18036.5831,18036.5831,1,0.12507513,10.33615077,25,64,157
E01002054,Haringey 032B,490.4755,490.4755,1,0.006020782,0.283184469,22,53,148
E01002056,Haringey 032C,16897.1139,5632.3713,3,0.079967508,8.603418483,42,80,265
E01002058,Haringey 031D,5811.2129,2905.60645,2,0.037305574,3.438587515,127,68,320
E01002064,Haringey 036C,8009.4655,8009.4655,1,0.085932041,5.290267834,25,25,123
E01002066,Haringey 025A,8792.2993,8792.2993,1,0.045317201,4.770645307,101,112,364
E01002070,Haringey 024C,1892.3284,946.1642,2,0.011547337,0.928522277,20,50,170
E01002071,Haringey 025C,221.6629,221.6629,1,0.002037235,0.13725257,30,82,194
E01002072,Haringey 025D,4809.665,2404.8325,2,0.027118788,2.574767131,42,93,329
E01002073,Haringey 024D,4200.9305,4200.9305,1,0.037786525,2.382830686,37,57,231
E01002074,Haringey 012A,6622.3239,6622.3239,1,0.050631559,3.120793544,20,63,217
E01002075,Haringey 015A,36292.3172,7258.46344,5,0.098259341,20.42336365,21,57,180
E01002077,Haringey 012B,48.482,48.482,1,0.000335782,0.023319865,201,176,618
E01002078,Haringey 015C,94699.5418,11837.44273,8,0.335508847,43.16296345,35,45,151
E01002079,Haringey 012C,12581.8328,12581.8328,1,0.122219401,7.66250475,16,51,147
E01002080,Haringey 015D,244048.5461,24404.85461,10,0.390533596,153.2005939,248,129,654
E01002082,Haringey 013A,65118.8222,65118.8222,1,0.335407141,43.18224284,11,45,134
E01002083,Haringey 019A,32898.7666,32898.7666,1,0.210532358,22.84636569,11,22,109
E01002084,Haringey 019B,120413.1477,30103.28693,4,0.396710911,74.19171146,26,63,214
E01002085,Haringey 019C,388.958,388.958,1,0.003005385,0.179408672,83,111,378
E01002086,Haringey 013B,113940.1281,37980.0427,3,0.474373001,69.22243505,11,47,143
E01002088,Haringey 013C,54223.5594,54223.5594,1,0.255085632,29.26257928,39,64,203
E01002090,Haringey 005A,1915.8078,638.6026,3,0.008356468,1.19663198,27,52,187
E01002092,Haringey 006B,422.6555,422.6555,1,0.002105306,0.249060401,22,46,177
E01002093,Haringey 005B,18286.8007,18286.8007,1,0.081882901,10.1876327,86,70,264
E01002094,Haringey 006C,6223.1614,6223.1614,1,0.024921407,4.004608366,5,41,134
E01002095,Haringey 006D,87817.9119,43908.95595,2,0.307296528,53.41722135,39,60,233
E01002098,Haringey 007A,11165.5644,2791.3911,4,0.056904221,8.276919496,39,55,181
E01002099,Haringey 008A,235.4537,235.4537,1,0.001484961,0.111695304,28,50,164
E01002100,Haringey 008B,2849.6788,2849.6788,1,0.020192583,1.492759979,23,53,191
E01002101,Haringey 007B,45346.8138,22673.4069,2,0.222720637,23.66743935,8,24,84
E01002102,Haringey 007C,108305.1254,54152.5627,2,0.34015448,57.5478881,32,61,185
E01002103,Haringey 008C,16189.9602,5396.6534,3,0.093615709,8.69493029,31,59,200
E01002104,Haringey 008D,27899.5876,13949.7938,2,0.163608618,19.42868217,13,23,141
E01002105,Haringey 007D,9940.5314,4970.2657,2,0.079730402,4.844313548,73,88,312
E01002106,Harrow 008A,879.4549,439.72745,2,0.003283984,0.433870202,3,22,84
E01002111,Harrow 008E,18713.7915,4678.447875,4,0.067288032,8.615926105,66,54,189
E01002114,Harrow 001B,829630.5451,55308.70301,15,0.287155958,416.2722253,13,29,95
E01002115,Harrow 002B,73132.5198,14626.50396,5,0.210379283,48.46422783,1,18,48
E01002118,Harrow 002E,39665.1983,19832.59915,2,0.146414811,22.54985691,12,39,113
E01002119,Harrow 007A,5008.038,1669.346,3,0.020988071,2.932106557,24,52,142
E01002120,Harrow 007B,26789.4061,8929.802033,3,0.156145815,20.67083804,7,29,81
E01002121,Harrow 007C,99680.9089,24920.22723,4,0.355179224,56.60471829,4,20,52
E01002122,Harrow 007D,30615.1138,30615.1138,1,0.151285255,17.94555322,13,15,70
E01002124,Harrow 010A,313.7366,313.7366,1,0.00185414,0.177352516,7,25,63
E01002128,Harrow 020A,2263.8088,2263.8088,1,0.012063769,1.117930272,19,48,115
E01002130,Harrow 020B,48.6563,48.6563,1,0.000145981,0.021529336,287,181,665
E01002131,Harrow 023D,933.0459,933.0459,1,0.005695538,0.574535653,7,28,63
E01002133,Harrow 027A,9396.6407,2349.160175,4,0.024019007,4.626607927,28,94,266
E01002135,Harrow 029C,305.2946,305.2946,1,0.000718819,0.172971445,17,52,140
E01002136,Harrow 027B,3999.7937,1999.89685,2,0.010812066,2.29741166,27,53,169
E01002139,Harrow 006A,38090.7835,4232.309278,9,0.163424248,26.67421814,10,52,109
E01002140,Harrow 005A,40751.2505,20375.62525,2,0.159717332,23.88701671,17,36,106
E01002142,Harrow 005C,28830.6005,14415.30025,2,0.079971193,16.20607111,36,30,125
E01002143,Harrow 005D,1700.8448,850.4224,2,0.0092955,1.08265105,0,20,59
E01002145,Harrow 005E,44605.4672,6372.2096,7,0.141224147,28.62995327,11,22,73
E01002148,Harrow 006B,3331.6227,1110.5409,3,0.010012536,2.299256522,6,8,49
E01002150,Harrow 006C,9253.1787,9253.1787,1,0.022071539,4.914061976,50,38,142
E01002151,Harrow 006D,3411.6568,1705.8284,2,0.011216644,2.235685976,12,43,111
E01002154,Harrow 015A,116566.0597,58283.02985,2,0.088548838,57.67741697,13,46,115
E01002159,Harrow 021A,17.8418,17.8418,1,7.69E-05,0.009592366,11,17,62
E01002160,Harrow 021B,82136.7607,41068.38035,2,0.276329516,41.75737707,62,60,211
E01002162,Harrow 015C,2119.6879,1059.84395,2,0.011713534,1.128093614,5,23,67
E01002165,Harrow 017A,13659.0633,6829.53165,2,0.065757696,7.877199135,6,13,49
E01002168,Harrow 017D,3387.7893,3387.7893,1,0.019575189,2.27063626,7,19,63
E01002169,Harrow 017E,54868.7734,54868.7734,1,0.267796767,33.89053329,4,28,68
E01002170,Harrow 033A,5310.9616,1062.19232,5,0.031015103,4.011300302,1,12,55
E01002172,Harrow 033C,93799.5472,13399.93531,7,0.255535354,59.40439975,7,24,56
E01002173,Harrow 033D,559.3054,559.3054,1,0.002801884,0.321070838,6,18,50
E01002174,Harrow 033E,8367.1345,8367.1345,1,0.040405951,5.288959861,5,10,45
E01002175,Harrow 033F,17244.6216,4311.1554,4,0.082732525,12.30001541,7,19,65
E01002176,Harrow 033G,138332.4163,34583.10408,4,0.357410345,79.22818803,15,23,86
E01002177,Harrow 033H,5926.4366,2963.2183,2,0.030093698,4.107024671,63,28,138
E01002178,Harrow 033I,15633.6202,5211.206733,3,0.075970136,9.311268731,2,17,51
E01002180,Harrow 013B,75842.5305,37921.26525,2,0.200459741,36.37531439,49,74,204
E01002184,Harrow 013D,38518.3998,19259.1999,2,0.180486638,20.43416435,8,33,88
E01002185,Harrow 009A,2841.4518,1420.7259,2,0.016587604,1.841511212,9,30,82
E01002186,Harrow 009B,47241.4725,15747.1575,3,0.148903209,28.52745924,57,49,189
E01002199,Harrow 012C,1167.6556,1167.6556,1,0.006878064,0.761680104,7,15,45
E01002201,Harrow 012D,86473.5554,43236.7777,2,0.324949572,49.64038772,1,15,36
E01002202,Harrow 012E,5063.6152,2531.8076,2,0.026022157,2.46284786,27,29,118
E01002207,Harrow 032C,1031.2887,515.64435,2,0.005810545,0.596120636,2,6,32
E01002210,Harrow 032D,15092.4684,7546.2342,2,0.072741147,9.409269576,2,17,43
E01002211,Harrow 028A,23014.1998,23014.1998,1,0.133352334,14.90556982,6,34,89
E01002212,Harrow 028B,31065.4402,15532.7201,2,0.112852459,17.76182973,30,62,158
E01002215,Harrow 031B,2374.0922,791.3640667,3,0.014013772,1.54663987,14,42,95
E01002216,Harrow 028C,59818.8297,14954.70743,4,0.222193636,35.20825762,8,18,66
E01002217,Harrow 028D,2515.2036,838.4012,3,0.016872704,1.648233028,7,36,101
E01002218,Harrow 030A,104662.3801,52331.19005,2,0.317985775,63.54728604,6,23,92
E01002219,Harrow 030B,83415.7466,41707.8733,2,0.285991381,46.00978853,95,87,273
E01002221,Harrow 030C,97.9765,48.98825,2,0.000569845,0.062644821,22,45,122
E01002223,Harrow 031D,2319.5093,2319.5093,1,0.011437123,1.238392579,6,21,78
E01002224,Harrow 031E,3533.9588,3533.9588,1,0.019410856,2.309776993,7,22,74
E01002227,Harrow 003A,40359.7053,6726.61755,6,0.122986195,22.31050597,11,32,93
E01002229,Harrow 003C,8162.5263,2720.8421,3,0.012908471,4.753946593,8,40,84
E01002230,Harrow 003D,711.1862,355.5931,2,0.001691,0.396204011,7,12,53
E01002232,Harrow 011A,665.3441,665.3441,1,0.003083638,0.337224582,26,43,126
E01002234,Harrow 011C,1985.4506,1985.4506,1,0.011822626,1.140408156,10,25,94
E01002235,Harrow 011D,7704.7009,7704.7009,1,0.044808523,4.008689334,12,31,88
E01002236,Harrow 011E,4705.8219,4705.8219,1,0.021837441,2.609995507,28,57,151
E01002237,Harrow 024A,504.7148,252.3574,2,0.003447617,0.310402706,10,22,60
E01002239,Harrow 025C,39536.8492,13178.94973,3,0.110476267,23.56188868,8,20,65
E01002240,Harrow 024C,8818.046,2204.5115,4,0.05191246,5.070756757,8,23,72
E01002243,Havering 013A,2820.4616,2820.4616,1,0.012036415,1.505852429,20,60,166
E01002244,Havering 011A,20046.6251,20046.6251,1,0.059975899,11.81297885,10,36,106
E01002247,Havering 017B,44269.4223,44269.4223,1,0.13510525,24.5941235,14,29,82
E01002248,Havering 017C,33061.0566,11020.3522,3,0.062125223,23.66575276,60,105,286
E01002249,Havering 017D,86093.2056,28697.7352,3,0.150281834,45.19328378,23,74,192
E01002250,Havering 017E,117863.8642,58931.9321,2,0.109661688,75.40874229,6,41,133
E01002251,Havering 017F,550.1098,550.1098,1,0.001682556,0.384692168,5,35,78
E01002252,Havering 018A,202062.5675,50515.64187,4,0.17440713,133.7277085,2,18,53
E01002256,Havering 018B,2905.5824,2905.5824,1,0.010429671,1.939641122,3,14,34
E01002258,Havering 018C,26922.4609,8974.153633,3,0.089015298,16.06352082,5,34,83
E01002259,Havering 018D,536685.9973,178895.3324,3,0.284177735,361.1615056,5,14,44
E01002260,Havering 026A,780092.9325,130015.4888,6,0.699825558,508.2038648,5,18,70
E01002261,Havering 026B,1254.0469,1254.0469,1,0.006040806,0.760489327,45,32,154
E01002263,Havering 026D,572512.2854,572512.2854,1,0.675613208,358.0439558,5,12,38
E01002264,Havering 026E,2837.4464,2837.4464,1,0.013919816,1.923692475,3,64,118
E01002265,Havering 025A,243576.6928,243576.6928,1,0.473735691,165.4732967,13,11,53
E01002266,Havering 027A,110285.4253,55142.71265,2,0.321177789,76.64032335,32,31,116
E01002267,Havering 027B,1727.1204,1727.1204,1,0.008228299,1.033584919,4,23,93
E01002268,Havering 010A,147268.1401,49089.38003,3,0.174689094,109.0875112,3,23,76
E01002269,Havering 010B,55785.9616,27892.9808,2,0.071911709,31.25263955,92,20,139
E01002274,Havering 014B,466.3771,466.3771,1,0.001513922,0.284723504,6,17,79
E01002276,Havering 001A,655520.6464,54626.72053,12,0.149776643,340.353399,10,51,144
E01002277,Havering 002A,132033.3101,26406.66202,5,0.089787515,88.37570957,61,43,177
E01002278,Havering 001B,12610.5394,1801.505629,7,0.055814024,7.886516198,2,28,74
E01002279,Havering 002B,86422.859,21605.71475,4,0.241803184,54.55988573,8,50,108
E01002280,Havering 004A,649.0005,649.0005,1,0.004222201,0.426412943,7,57,118
E01002281,Havering 002C,149966.2692,12497.1891,12,0.370925567,92.91590409,18,67,198
E01002282,Havering 004B,61277.9663,10212.99438,6,0.222754848,38.44288977,127,121,351
E01002283,Havering 002D,19876.1449,6625.381633,3,0.08903316,13.10227086,5,47,102
E01002284,Havering 004C,8486.6135,2828.871167,3,0.030453011,4.60728203,9,56,121
E01002285,Havering 025B,52967.4118,10593.48236,5,0.114287872,42.54410586,7,20,45
E01002288,Havering 025D,19987.4014,6662.467133,3,0.05866323,12.91175801,5,10,35
E01002289,Havering 022B,5652.5858,2826.2929,2,0.020940076,3.502221685,16,20,76
E01002292,Havering 022C,59096.4923,14774.12308,4,0.171596629,38.15138302,6,29,77
E01002293,Havering 007A,13786.0923,4595.3641,3,0.020031383,8.665048586,115,100,418
